symbol,week_end_date,avg_funding_rate,sum_open_interest,oi_growth_7d,funding_rate_zscore,created_at
ETHUSDT,2022-08-14,4.8670833333333335e-05,1075782.435,0.0,0.0,2025-12-15 07:57:27
ETHUSDT,2022-08-21,1.7896666666666664e-05,870960.193,-0.19039374071951642,-0.7071067811865475,2025-12-15 07:57:27
ETHUSDT,2022-08-28,-4.9982857142857136e-05,996235.591,0.14383596289113076,-1.099742069775806,2025-12-15 07:57:27
ETHUSDT,2022-09-04,-5.7149047619047626e-05,1004880.393,0.008677467536893024,-0.9079206866886541,2025-12-15 07:57:27
ETHUSDT,2022-09-11,-0.00011497142857142858,1004565.512,-0.0003133517204569891,-1.292761898823863,2025-12-15 07:57:27
ETHUSDT,2022-09-18,-0.0005596309523809524,968687.037,-0.035715415840395615,-1.9712112553929677,2025-12-15 07:57:27
ETHUSDT,2022-09-25,-6.416666666666666e-05,957855.996,-0.011181156128137526,0.23005390967641218,2025-12-15 07:57:27
ETHUSDT,2022-10-02,3.0232380952380953e-05,1090234.08,0.13820249030418985,0.6310121481177553,2025-12-15 07:57:27
ETHUSDT,2022-10-09,2.5820952380952385e-05,1062211.857,-0.02570294170220766,0.5651371561266366,2025-12-15 07:57:27
ETHUSDT,2022-10-16,1.7695714285714285e-05,1063734.212,0.0014331933784843542,0.4907344364529286,2025-12-15 07:57:27
ETHUSDT,2022-10-23,3.7670952380952385e-05,1327749.633,0.2481967939186671,0.56642268645861,2025-12-15 07:57:27
ETHUSDT,2022-10-30,4.931571428571428e-05,1235385.409,-0.06956448844298035,0.5981129594764566,2025-12-15 07:57:27
ETHUSDT,2022-11-06,3.413857142857143e-05,1089130.934,-0.11838773060982466,0.4846633716040986,2025-12-15 07:57:27
ETHUSDT,2022-11-13,-0.00011722095238095236,978524.06,-0.10155516710353563,-0.42473728376316383,2025-12-15 07:57:27
ETHUSDT,2022-11-20,-1.3620476190476192e-05,1098829.225,0.12294553595340307,0.22334570559228573,2025-12-15 07:57:27
ETHUSDT,2022-11-27,-2.2308571428571426e-05,1213084.737,0.10397931671320437,0.16131098346795308,2025-12-15 07:57:27
ETHUSDT,2022-12-04,2.413714285714286e-05,1188109.131,-0.020588508978989783,0.4596430163372898,2025-12-15 07:57:27
ETHUSDT,2022-12-11,3.0033809523809523e-05,1164119.568,-0.02019138004587906,0.4838158165595442,2025-12-15 07:57:27
ETHUSDT,2022-12-18,6.0762857142857144e-05,1031693.564,-0.11375635943265916,0.675540292570793,2025-12-15 07:57:27
ETHUSDT,2022-12-25,4.781857142857143e-05,1050609.728,0.018335060583938967,0.5630903505924796,2025-12-15 07:57:27
ETHUSDT,2023-01-01,7.623190476190477e-05,1130614.899,0.07615118046955693,0.7433764913464574,2025-12-15 07:57:27
ETHUSDT,2023-01-08,7.59352380952381e-05,1271941.671,0.12499992006562088,0.7156317419572815,2025-12-15 07:57:27
ETHUSDT,2023-01-15,0.00014953190476190478,1058217.151,-0.16803012659532557,1.1993367793741543,2025-12-15 07:57:27
ETHUSDT,2023-01-22,0.00010199190476190477,1102450.777,0.041800140886206316,0.8164305934814085,2025-12-15 07:57:27
ETHUSDT,2023-01-29,0.00010016952380952381,1053747.938,-0.044176883010169865,0.7768802725779176,2025-12-15 07:57:27
ETHUSDT,2023-02-05,0.0001,1037331.535,-0.015579060615917517,0.7521395994518097,2025-12-15 07:57:27
ETHUSDT,2023-02-12,8.134523809523809e-05,970258.714,-0.06465900123242663,0.5950303627377901,2025-12-15 07:57:27
ETHUSDT,2023-02-19,7.778428571428571e-05,955626.944,-0.015080276826042516,0.5544565186804999,2025-12-15 07:57:27
ETHUSDT,2023-02-26,7.618142857142857e-05,966730.736,0.011619379371538452,0.530088391172527,2025-12-15 07:57:27
ETHUSDT,2023-03-05,5.634857142857143e-05,926033.881,-0.04209740466967005,0.36639552730024183,2025-12-15 07:57:27
ETHUSDT,2023-03-12,3.298761904761905e-05,752531.552,-0.1873606706621137,0.18332551092680857,2025-12-15 07:57:27
ETHUSDT,2023-03-19,0.00011047571428571429,810022.516,0.07639674887678316,0.7726876591714733,2025-12-15 07:57:27
ETHUSDT,2023-03-26,5.604904761904762e-05,734652.267,-0.09304710364372137,0.3129083093924551,2025-12-15 07:57:27
ETHUSDT,2023-04-02,5.3000952380952375e-05,850026.398,0.15704590618244163,0.26065912921532336,2025-12-15 07:57:27
ETHUSDT,2023-04-09,3.540047619047619e-05,823646.481,-0.031034232656854566,0.08125087401973576,2025-12-15 07:57:27
ETHUSDT,2023-04-16,6.877095238095239e-05,1025256.583,0.24477747025061336,0.4268738263451189,2025-12-15 07:57:27
ETHUSDT,2023-04-23,5.641857142857143e-05,859173.023,-0.16199219078801075,0.12453438551355671,2025-12-15 07:57:27
ETHUSDT,2023-04-30,5.50847619047619e-05,774185.09,-0.09891829785721762,0.07976320061356716,2025-12-15 07:57:27
ETHUSDT,2023-05-07,5.979714285714285e-05,792677.284,0.023886011547961994,0.15523519705140776,2025-12-15 07:57:27
ETHUSDT,2023-05-14,3.431619047619047e-05,835029.248,0.0534290118499221,-0.39361124638175893,2025-12-15 07:57:27
ETHUSDT,2023-05-21,3.097e-05,816821.687,-0.021804698510392795,-0.45869560705842066,2025-12-15 07:57:27
ETHUSDT,2023-05-28,4.272571428571429e-05,832436.11,0.019116073004070477,-0.20610007868233243,2025-12-15 07:57:27
ETHUSDT,2023-06-04,7.192142857142857e-05,862784.567,0.036457400916930505,0.3824689130526541,2025-12-15 07:57:27
ETHUSDT,2023-06-11,4.4886666666666665e-05,828342.816,-0.0399192942448634,-0.40945747171887803,2025-12-15 07:57:27
ETHUSDT,2023-06-18,2.1162857142857144e-05,765814.266,-0.07548631893971791,-1.190280834358981,2025-12-15 07:57:27
ETHUSDT,2023-06-25,6.381952380952381e-05,754292.204,-0.015045504519238029,0.02131611160217773,2025-12-15 07:57:27
ETHUSDT,2023-07-02,7.086380952380953e-05,793757.372,0.052320795297521094,0.21771187214893375,2025-12-15 07:57:27
ETHUSDT,2023-07-09,6.67504761904762e-05,755470.551,-0.048234917054729376,0.028136880817201528,2025-12-15 07:57:27
ETHUSDT,2023-07-16,5.7672380952380955e-05,749138.393,-0.008381740349267308,-0.3008047743056648,2025-12-15 07:57:27
ETHUSDT,2023-07-23,4.9142380952380946e-05,725429.967,-0.031647591715406986,-0.6156834263792101,2025-12-15 07:57:27
ETHUSDT,2023-07-30,7.029238095238095e-05,767059.408,0.057385885466184616,0.16784914509061438,2025-12-15 07:57:27
ETHUSDT,2023-08-06,7.536857142857144e-05,791742.631,0.032179023870338774,0.35524862097331356,2025-12-15 07:57:27
ETHUSDT,2023-08-13,6.721714285714285e-05,782354.422,-0.011857652515366524,0.19223207604824785,2025-12-15 07:57:27
ETHUSDT,2023-08-20,2.7958095238095238e-05,650488.41,-0.1685502226253155,-1.4961259478786588,2025-12-15 07:57:27
ETHUSDT,2023-08-27,-8.770476190476193e-06,604952.786,-0.07000220649588529,-2.747930641180523,2025-12-15 07:57:27
ETHUSDT,2023-09-03,1.2317142857142857e-05,565138.386,-0.06581406172745508,-1.749712065924686,2025-12-15 07:57:27
ETHUSDT,2023-09-10,2.341238095238095e-05,607976.148,0.07580048190179034,-1.1996183241193077,2025-12-15 07:57:27
ETHUSDT,2023-09-17,1.0731904761904761e-05,644292.069,0.05973247654445801,-1.5952731428079268,2025-12-15 07:57:27
ETHUSDT,2023-09-24,2.2921428571428572e-05,690837.038,0.07224203313916622,-1.026780846308072,2025-12-15 07:57:27
ETHUSDT,2023-10-01,2.6597619047619047e-05,717165.037,0.03811028875380029,-0.8271340310579977,2025-12-15 07:57:27
ETHUSDT,2023-10-08,5.457809523809524e-05,747277.086,0.04198761435159026,0.27879777180719867,2025-12-15 07:57:27
ETHUSDT,2023-10-15,4.87752380952381e-05,799306.541,0.06962538524833062,0.14415165852263667,2025-12-15 07:57:27
ETHUSDT,2023-10-22,4.4864285714285716e-05,804528.149,0.0065326726758263565,-0.020272890484951137,2025-12-15 07:57:27
ETHUSDT,2023-10-29,9.178e-05,717990.042,-0.10756380259356213,1.962121103947395,2025-12-15 07:57:27
ETHUSDT,2023-11-05,0.00011302000000000001,793667.479,0.1054017919095318,2.4639734496970878,2025-12-15 07:57:27
ETHUSDT,2023-11-12,0.0001751390476190476,793537.849,-0.00016333036621751784,3.5453747485123324,2025-12-15 07:57:27
ETHUSDT,2023-11-19,0.00012907666666666666,805924.464,0.015609356271549357,1.9853473117741016,2025-12-15 07:57:27
ETHUSDT,2023-11-26,0.0001,818866.898,0.01605911543591021,1.1371374594754953,2025-12-15 07:57:27
ETHUSDT,2023-12-03,0.0001,911798.83,0.11348844632378818,1.0789959154729503,2025-12-15 07:57:27
ETHUSDT,2023-12-10,0.00014679,854219.852,-0.06314877372676608,2.0306854475171665,2025-12-15 07:57:27
ETHUSDT,2023-12-17,0.00011161190476190477,799528.515,-0.06402489578291837,1.1122673850266376,2025-12-15 07:57:27
ETHUSDT,2023-12-24,0.0002122252380952381,833620.099,0.04263960992060434,2.8407156075757443,2025-12-15 07:57:27
ETHUSDT,2023-12-31,0.0003614014285714286,779243.766,-0.06522915302213717,3.8566897324843334,2025-12-15 07:57:27
ETHUSDT,2024-01-07,0.00021592047619047622,751883.142,-0.03511176501346558,1.699153045945994,2025-12-15 07:57:27
ETHUSDT,2024-01-14,0.0001,912540.734,0.2136736189784132,0.15751408517022122,2025-12-15 07:57:27
ETHUSDT,2024-01-21,0.0001,920252.539,0.008450915901798917,0.14182589279552474,2025-12-15 07:57:27
ETHUSDT,2024-01-28,9.420714285714286e-05,822272.734,-0.10647056198994087,0.055147027011444395,2025-12-15 07:57:27
ETHUSDT,2024-02-04,8.484333333333333e-05,835253.685,0.015786673281568353,-0.07666455119597766,2025-12-15 07:57:27
ETHUSDT,2024-02-11,8.564714285714287e-05,836329.969,0.0012885713877455185,-0.0786261860503307,2025-12-15 07:57:27
ETHUSDT,2024-02-18,0.00010621809523809523,866754.744,0.03637891278292793,0.17012005012383188,2025-12-15 07:57:27
ETHUSDT,2024-02-25,0.00013381809523809523,958217.793,0.10552356319148104,0.5087250095940248,2025-12-15 07:57:27
ETHUSDT,2024-03-03,0.0004594276190476191,813275.317,-0.1512625595755347,3.5054291452011688,2025-12-15 07:57:27
ETHUSDT,2024-03-10,0.00044345761904761907,773667.93,-0.04870108089115899,2.7576954161376106,2025-12-15 07:57:27
ETHUSDT,2024-03-17,0.00039077666666666665,831985.567,0.07537812379013831,2.0544630046533103,2025-12-15 07:57:27
ETHUSDT,2024-03-24,0.00017728380952380953,783856.456,-0.05784849270107595,0.3099566660366448,2025-12-15 07:57:27
ETHUSDT,2024-03-31,0.0003222652380952381,900379.108,0.14865304879239272,1.3843590540921982,2025-12-15 07:57:27
ETHUSDT,2024-04-07,0.00014784619047619046,850582.706,-0.05530603893132535,-0.04786141537427388,2025-12-15 07:57:27
ETHUSDT,2024-04-14,0.00013093190476190478,688127.539,-0.19099279335688724,-0.22401336828494706,2025-12-15 07:57:27
ETHUSDT,2024-04-21,5.4357142857142865e-05,663175.27,-0.03626111089270034,-0.8812983957655001,2025-12-15 07:57:27
ETHUSDT,2024-04-28,4.4815238095238096e-05,717695.719,0.08221122147694082,-0.972353005455886,2025-12-15 07:57:27
ETHUSDT,2024-05-05,6.103666666666666e-05,730808.527,0.01827070672550568,-0.8378582636530006,2025-12-15 07:57:27
ETHUSDT,2024-05-12,7.92604761904762e-05,750925.301,0.027526736835679966,-0.696662839266456,2025-12-15 07:57:27
ETHUSDT,2024-05-19,7.566238095238095e-05,823874.169,0.09714530580186165,-0.7421261895767979,2025-12-15 07:57:27
ETHUSDT,2024-05-26,0.00010156000000000001,1130649.941,0.3723575559752743,-0.522224539141987,2025-12-15 07:57:27
ETHUSDT,2024-06-02,0.00013149714285714284,1125206.31,-0.00481460335564643,-0.26919558853650116,2025-12-15 07:57:27
ETHUSDT,2024-06-09,0.0001289942857142857,1043969.022,-0.07219768257431836,-0.27723124459902515,2025-12-15 07:57:27
ETHUSDT,2024-06-16,0.0001,1061869.687,0.017146739628065344,-0.5179608515327498,2025-12-15 07:57:27
ETHUSDT,2024-06-23,6.551e-05,964256.402,-0.09192586076713194,-0.8000693159247532,2025-12-15 07:57:27
ETHUSDT,2024-06-30,9.765809523809523e-05,1021903.516,0.0597840096061919,-0.523838432504877,2025-12-15 07:57:27
ETHUSDT,2024-07-07,8.77104761904762e-05,944196.365,-0.07604157318507554,-0.5885963566069664,2025-12-15 07:57:27
ETHUSDT,2024-07-14,6.681285714285714e-05,951722.154,0.00797057612057217,-0.7481721799400006,2025-12-15 07:57:27
ETHUSDT,2024-07-21,6.394523809523809e-05,918919.16,-0.03446698583418706,-0.7267229576625249,2025-12-15 07:57:27
ETHUSDT,2024-07-28,6.568761904761906e-05,903361.817,-0.016930045293646945,-0.6625491772212527,2025-12-15 07:57:27
ETHUSDT,2024-08-04,7.724190476190476e-05,908684.113,0.005891654816311487,-0.5210468642542102,2025-12-15 07:57:27
ETHUSDT,2024-08-11,-1.729238095238095e-05,812560.138,-0.10578370813884796,-1.2879040486918134,2025-12-15 07:57:27
ETHUSDT,2024-08-18,1.0482380952380952e-05,781932.926,-0.037692240324986304,-1.0053914579511631,2025-12-15 07:57:27
ETHUSDT,2024-08-25,1.1104761904761904e-05,771615.475,-0.013194803105145092,-0.9618741933534144,2025-12-15 07:57:27
ETHUSDT,2024-09-01,3.7460000000000004e-05,793562.531,0.028442996169821377,-0.7233074785974325,2025-12-15 07:57:27
ETHUSDT,2024-09-08,3.447571428571429e-05,885165.062,0.11543202636415817,-0.7282945280827715,2025-12-15 07:57:27
ETHUSDT,2024-09-15,1.3056190476190476e-05,908082.272,0.0258903237190804,-0.8673855505812316,2025-12-15 07:57:27
ETHUSDT,2024-09-22,5.109904761904762e-05,925675.155,0.019373666398367906,-0.5335357372439365,2025-12-15 07:57:27
ETHUSDT,2024-09-29,6.308761904761905e-05,931841.493,0.006661449177600476,-0.3858815363027212,2025-12-15 07:57:27
ETHUSDT,2024-10-06,6.90204761904762e-05,966340.743,0.03702265917450398,-0.2660167237505383,2025-12-15 07:57:27
ETHUSDT,2024-10-13,7.209380952380952e-05,931922.667,-0.035616914891893336,-0.1395411172778159,2025-12-15 07:57:27
ETHUSDT,2024-10-20,9.836142857142858e-05,1156542.231,0.24102811526527645,0.33639496980298716,2025-12-15 07:57:27
ETHUSDT,2024-10-27,0.0001,1196905.483,0.03489993786487178,0.7542566652599683,2025-12-15 07:57:27
ETHUSDT,2024-11-03,0.0001,1288247.237,0.07631492653125393,0.847261896876181,2025-12-15 07:57:27
ETHUSDT,2024-11-10,0.00011004952380952381,1202706.387,-0.06640095747397268,1.1762978716822103,2025-12-15 07:57:27
ETHUSDT,2024-11-17,0.0001869147619047619,1275642.27,0.060643132678399825,2.761227471937333,2025-12-15 07:57:27
ETHUSDT,2024-11-24,0.0002319661904761905,1413064.772,0.1077280874362998,3.0505227042133516,2025-12-15 07:57:27
ETHUSDT,2024-12-01,0.00017061809523809523,1518311.42,0.07448112081305203,1.6676548871379147,2025-12-15 07:57:27
ETHUSDT,2024-12-08,0.00025505190476190473,1571916.822,0.03530593348234179,2.713494361834111,2025-12-15 07:57:27
ETHUSDT,2024-12-15,0.00010623666666666667,1566616.839,-0.0033716688604786826,0.26986859981557326,2025-12-15 07:57:27
ETHUSDT,2024-12-22,9.016428571428571e-05,1508766.967,-0.036926624660134855,0.014092680523305172,2025-12-15 07:57:27
ETHUSDT,2024-12-29,7.280190476190477e-05,1540337.897,0.02092498754978389,-0.23897342403038266,2025-12-15 07:57:27
ETHUSDT,2025-01-05,9.929238095238095e-05,1631566.394,0.05922628871085944,0.21425133359409984,2025-12-15 07:57:27
ETHUSDT,2025-01-12,9.064761904761905e-05,1624157.014,-0.004541267843740648,0.07632674395444111,2025-12-15 07:57:27
ETHUSDT,2025-01-19,8.225142857142857e-05,1605270.11,-0.011628742687558868,-0.07220863457735525,2025-12-15 07:57:27
ETHUSDT,2025-01-26,9.31504761904762e-05,1530638.231,-0.046491788849167714,0.11130892541775242,2025-12-15 07:57:27
ETHUSDT,2025-02-02,6.695238095238095e-05,1585139.514,0.03560690037409642,-0.3118457998273085,2025-12-15 07:57:27
ETHUSDT,2025-02-09,-1.7034761904761903e-05,1257978.157,-0.20639278379631643,-1.584984858519218,2025-12-15 07:57:27
ETHUSDT,2025-02-16,4.440619047619047e-05,1257259.488,-0.0005712889337553539,-0.5979351847951613,2025-12-15 07:57:27
ETHUSDT,2025-02-23,4.2140000000000006e-05,1483171.819,0.179686320251496,-0.6178153120786622,2025-12-15 07:57:27
ETHUSDT,2025-03-02,3.370904761904762e-05,1378897.617,-0.0703048700522807,-0.7205914557881393,2025-12-15 07:57:27
ETHUSDT,2025-03-09,2.1024285714285714e-05,1412661.493,0.024486137029853028,-0.9620985806314807,2025-12-15 07:57:27
ETHUSDT,2025-03-16,1.4840952380952381e-05,1417324.576,0.003300920300515209,-1.0658304246400396,2025-12-15 07:57:27
ETHUSDT,2025-03-23,3.0180000000000002e-05,1526324.303,0.07690526845136714,-0.8394104166283394,2025-12-15 07:57:27
ETHUSDT,2025-03-30,2.1358095238095237e-05,1550820.454,0.01604911286012589,-0.9659559844470093,2025-12-15 07:57:27
ETHUSDT,2025-04-06,2.0984285714285714e-05,1515996.914,-0.02245491404899913,-0.958607146268923,2025-12-15 07:57:27
ETHUSDT,2025-04-13,4.521904761904761e-06,1511161.588,-0.0031895355164291983,-1.2098667763742579,2025-12-15 07:57:27
ETHUSDT,2025-04-20,2.3805238095238092e-05,1510327.781,-0.0005517656130364923,-0.8809422865163649,2025-12-15 07:57:27
ETHUSDT,2025-04-27,3.474047619047619e-05,1671351.593,0.10661514276946238,-0.6894941727229555,2025-12-15 07:57:27
ETHUSDT,2025-05-04,3.070952380952378e-06,1581322.457,-0.0538660664680386,-1.1228822636502216,2025-12-15 07:57:27
ETHUSDT,2025-05-11,5.6149999999999996e-05,1706704.704,0.07928948738125707,-0.3060285990809211,2025-12-15 07:57:27
ETHUSDT,2025-05-18,6.302857142857143e-05,1538264.822,-0.09869304373816268,-0.18380158077675884,2025-12-15 07:57:27
ETHUSDT,2025-05-25,5.489e-05,1589096.756,0.03304498241980869,-0.2851378693733863,2025-12-15 07:57:27
ETHUSDT,2025-06-01,7.032571428571429e-05,1813667.702,0.14131986938622876,-0.034886566652876094,2025-12-15 07:57:27
ETHUSDT,2025-06-08,5.5598571428571425e-05,1850215.206,0.020151157767047234,-0.23340453449681062,2025-12-15 07:57:27
ETHUSDT,2025-06-15,5.627095238095238e-05,1905785.762,0.030034644521238496,-0.16579667177533242,2025-12-15 07:57:27
ETHUSDT,2025-06-22,3.941380952380952e-05,1876064.389,-0.015595337940193965,-0.3895343805035254,2025-12-15 07:57:27
ETHUSDT,2025-06-29,2.4467619047619045e-05,1833637.558,-0.02261480535996674,-0.6268461516090525,2025-12-15 07:57:27
ETHUSDT,2025-07-06,4.733238095238095e-05,2022520.957,0.10301021495546836,-0.02862894540257714,2025-12-15 07:57:27
ETHUSDT,2025-07-13,6.445380952380953e-05,1977373.473,-0.022322381305243444,0.6005473879532282,2025-12-15 07:57:27
ETHUSDT,2025-07-20,9.387238095238095e-05,2151302.393,0.08795956979038544,1.588265656849066,2025-12-15 07:57:27
ETHUSDT,2025-07-27,9.914333333333334e-05,2086586.107,-0.030082375313938536,1.671162040578606,2025-12-15 07:57:27
ETHUSDT,2025-08-03,5.260904761904762e-05,1987636.015,-0.0474220027000305,0.21723573772986546,2025-12-15 07:57:27
ETHUSDT,2025-08-10,6.315380952380953e-05,2151079.509,0.08223009281706961,0.6327687046196627,2025-12-15 07:57:27
ETHUSDT,2025-08-17,7.827857142857144e-05,2184406.288,0.015493048425482492,1.1825298543762723,2025-12-15 07:57:27
ETHUSDT,2025-08-24,7.713095238095237e-05,2269929.89,0.03915187502884532,1.1950257833697153,2025-12-15 07:57:27
ETHUSDT,2025-08-31,2.2364285714285714e-05,1990914.328,-0.12291814087702957,-0.7690370642237548,2025-12-15 07:57:27
ETHUSDT,2025-09-07,1.2524285714285715e-05,1975732.015,-0.007625799255386201,-1.2509333209409383,2025-12-15 07:57:27
ETHUSDT,2025-09-14,7.084666666666667e-05,1988293.564,0.006357921471450201,0.99971285683332,2025-12-15 07:57:27
ETHUSDT,2025-09-21,2.7366190476190476e-05,2033089.564,0.022529872253813643,-0.6627006398914848,2025-12-15 07:57:27
ETHUSDT,2025-09-28,2.031e-05,1915458.029,-0.05785851104786843,-0.9064257439356206,2025-12-15 07:57:27
ETHUSDT,2025-10-05,3.0406190476190477e-05,2003553.396,0.04599180230850153,-0.538924626489354,2025-12-15 07:57:27
ETHUSDT,2025-10-12,2.9313809523809523e-05,1442375.703,-0.28009120900913587,-0.6095845812210589,2025-12-15 07:57:27
ETHUSDT,2025-10-19,2.780714285714286e-05,1532629.122,0.06257275327938605,-0.6639943179732806,2025-12-15 07:57:27
ETHUSDT,2025-10-26,3.8987619047619045e-05,1563885.812,0.02039416421841933,-0.2548718593767679,2025-12-15 07:57:27
ETHUSDT,2025-11-02,3.0019999999999997e-05,1637523.678,0.04708647232103691,-0.6272105306480722,2025-12-15 07:57:27
ETHUSDT,2025-11-09,5.0228095238095236e-05,1700869.042,0.038683632396306455,0.12439579354217292,2025-12-15 07:57:27
ETHUSDT,2025-11-16,4.8960000000000006e-05,5746100804.158614,3377.3322891231824,0.036634847914662205,2025-12-15 07:57:27
ETHUSDT,2025-11-23,5.741190476190476e-05,5310695156.289513,-0.07577410538185936,0.3665719378310356,2025-12-15 07:57:27
ETHUSDT,2025-11-30,2.4606666666666663e-05,5725888635.2824,0.07818062735180153,-1.1257094593364292,2025-12-15 07:57:27
ETHUSDT,2025-12-07,4.446238095238096e-05,6205879927.330921,0.08382826188599934,-0.21312905486784284,2025-12-15 07:57:27
ETHUSDT,2025-12-14,4.1093333333333335e-05,6299254478.713327,0.015046142122599138,-0.3338152383503222,2025-12-15 07:57:27
