symbol,date,open,high,low,close,volume,quote_volume,atr,rsi,upper_shadow,lower_shadow,upper_shadow_ratio,lower_shadow_ratio,weekly_range,weekly_range_pct,body_size,body_size_pct,volatility_ratio
ETHUSDT,2024-11-03,2507.8,2722.3,2411.0,2457.73,2528794.7142,6494533272.236448,359.70500000000004,33.93346596369935,,,,,311.3000000000002,12.911654914973047,,,0.1463565973479593
BTCUSDT,2024-11-10,68775.99,81500.0,66835.0,80370.01,327445.15705,24423000720.337807,7227.302857142858,72.632523356562,,,,,14665.0,21.94209620707713,,,0.08992536963903398
ETHUSDT,2024-11-10,2457.73,3248.52,2357.59,3183.21,4332044.1216,12254283825.526213,368.5735714285714,59.247465922314476,,,,,890.9299999999998,37.789861680784185,,,0.11578675972636786
BTCUSDT,2024-11-17,80370.01,93265.64,80216.01,89855.99,417630.302334,36847212262.09091,7177.623571428572,76.84833261952497,,,,,13049.630000000005,16.26811156525986,,,0.07987918859308736
ETHUSDT,2024-11-17,3183.2,3442.5,3014.5,3076.0,4891858.4823,15651514800.397694,355.3521428571429,59.83697623798295,,,,,428.0,14.198042793166362,,,0.11552410365966934
ETHUSDT,2024-11-24,3075.99,3497.51,3029.41,3361.2,4422697.3945,14359951159.279036,369.50571428571436,63.02845196144253,,,,,468.10000000000036,15.45185366127399,,,0.10993267710511555
BTCUSDT,2024-11-24,89855.98,99588.01,89376.9,97900.04,303784.771782,28960077328.12774,7498.312857142858,80.01379917171514,,,,,10211.11,11.424775305476025,,,0.07659151985170648
ETHUSDT,2024-12-01,3361.21,3746.8,3252.0,3707.61,4295514.8505,15145348057.627445,384.5785714285715,65.57254381134399,,,,,494.8000000000002,15.21525215252153,,,0.10372681361539414
BTCUSDT,2024-12-01,97900.05,98871.8,90791.1,97185.18,237818.37314,22633035165.957863,7560.312857142858,77.16323295832647,,,,,8080.699999999997,8.90032172757021,,,0.0777928574824151
ETHUSDT,2024-12-08,3707.61,4087.73,3500.0,4004.15,4669905.3912,17726491167.830585,400.1992857142858,75.76414438354288,,,,,587.73,16.792285714285715,,,0.09994612732147541
BTCUSDT,2024-12-08,97185.17,104088.0,90500.0,101109.59,302152.735462,29754805118.29742,8010.884285714286,87.9708179013817,,,,,13588.0,15.01436464088398,,,0.0792297178310612
BTCUSDT,2024-12-15,101109.6,105250.0,94150.05,104463.99,230968.339905,22903414201.63891,8285.191428571428,92.30956785478703,,,,,11099.949999999997,11.789637923718571,,,0.07931145870047111
ETHUSDT,2024-12-15,4004.15,4006.17,3509.0,3959.09,3822903.4975,14508040452.656614,406.12000000000006,77.88359894894745,,,,,497.1700000000001,14.168424052436594,,,0.10257912803194674
BTCUSDT,2024-12-22,104463.99,108353.0,92232.54,95186.27,281544.242246,28327504722.7653,9005.721428571429,78.33376634460373,,,,,16120.460000000006,17.47806143038022,,,0.09461155929916604
ETHUSDT,2024-12-22,3959.09,4107.8,3101.9,3281.83,5094815.4058,18269374045.52081,464.2542857142858,63.271610876418585,,,,,1005.9000000000001,32.42851155743254,,,0.14146201531288513
BTCUSDT,2024-12-29,95186.28,99963.7,92520.0,93738.2,140614.68725,13464079520.22844,9063.127142857144,74.87355160005225,,,,,7443.699999999997,8.045503674881104,,,0.09668552567530786
ETHUSDT,2024-12-29,3281.83,3547.95,3216.97,3356.48,2008743.4021,6800837859.46738,460.7400000000001,61.24509872160739,,,,,330.98,10.28856346189116,,,0.1372688054151969
ETHUSDT,2025-01-05,3356.48,3675.25,3305.0,3635.99,1971470.8374,6822460575.039922,473.6785714285715,63.39876799864145,,,,,370.25,11.202723146747353,,,0.1302749928983775
BTCUSDT,2025-01-05,93738.19,98976.91,91530.45,98363.61,111914.7951,10674467144.692244,9312.213571428572,75.90764045114418,,,,,7446.460000000006,8.135500262480964,,,0.09467132785619166
ETHUSDT,2025-01-12,3636.0,3744.83,3158.0,3267.3,2728455.8925,9209928045.907148,490.3450000000001,60.879205275021235,,,,,586.8299999999999,18.582330588980366,,,0.15007651577755335
BTCUSDT,2025-01-12,98363.61,102724.38,91203.67,94545.06,172710.45967,16575552484.727848,9721.500714285718,74.68340425677589,,,,,11520.710000000006,12.631849135018367,,,0.10282399433969071
ETHUSDT,2025-01-19,3267.3,3525.72,2920.0,3215.12,4650735.5624,15205766897.580929,520.015,59.753435615378386,,,,,605.7199999999998,20.74383561643835,,,0.16174046380850482
BTCUSDT,2025-01-19,94545.07,106422.43,89256.69,101331.57,235685.9926,23454059104.495827,10552.468571428573,77.08539640478739,,,,,17165.73999999999,19.231880545872798,,,0.10413801514600605
ETHUSDT,2025-01-26,3215.2,3453.69,3142.78,3232.61,3594143.0907,11857347989.506153,519.6792857142857,56.81232923593072,,,,,310.90999999999985,9.892833733191628,,,0.16076151645706896
BTCUSDT,2025-01-26,101331.57,109588.0,99550.0,102620.0,254162.140922,26566887282.470535,10773.597857142859,75.39659676026383,,,,,10038.0,10.083375188347564,,,0.10498536208480665
ETHUSDT,2025-02-02,3232.61,3437.31,2750.71,2869.68,3917894.0487,12298672037.760267,541.0871428571429,54.905277768741115,,,,,686.5999999999999,24.960828295240134,,,0.1885531288705162
BTCUSDT,2025-02-02,102620.01,106457.44,96150.0,97700.59,184203.26328,18709972488.166306,11205.592142857144,71.18827701881214,,,,,10307.440000000002,10.720166406656269,,,0.11469318806423937
BTCUSDT,2025-02-09,97700.59,102500.01,91231.0,96462.75,221243.61368,21513829754.524292,11571.850714285714,69.63052572856986,,,,,11269.009999999995,12.352171959092846,,,0.11996185796367732
ETHUSDT,2025-02-09,2869.68,2921.0,2125.01,2627.18,6935945.7161,18570233463.34604,575.7078571428572,52.18300949985957,,,,,795.9899999999998,37.458176667403905,,,0.21913529226884235
ETHUSDT,2025-02-16,2627.18,2795.45,2546.92,2661.41,2786533.3434,7434452424.128744,529.8221428571429,41.820957659583804,,,,,248.52999999999975,9.75806071647322,,,0.1990757316073596
BTCUSDT,2025-02-16,96462.75,98826.0,94088.23,96118.12,122007.40976,11802790168.78367,10862.76285714286,63.28499937658457,,,,,4737.770000000004,5.035454487771748,,,0.11301472456122592
ETHUSDT,2025-02-23,2661.41,2857.34,2605.44,2819.69,3853924.8175,10527281955.20741,517.2435714285714,46.04573378628974,,,,,251.9000000000001,9.66823262097765,,,0.18343987155629568
BTCUSDT,2025-02-23,96118.12,99475.0,93388.09,96258.0,127758.44873,12324237789.0894,10365.425714285715,56.41173403583874,,,,,6086.9100000000035,6.517865393756317,,,0.10768378435335987
ETHUSDT,2025-03-02,2819.7,2839.95,2076.26,2518.11,6704218.924,15867061335.796768,538.3571428571428,37.0584930510145,,,,,763.6899999999996,36.782002254052934,,,0.21379413244740808
BTCUSDT,2025-03-02,96258.0,96500.0,78258.52,94270.0,373604.39736,32435219173.540478,10939.02357142857,45.86255348986919,,,,,18241.479999999996,23.30925757348848,,,0.11603928685083877
ETHUSDT,2025-03-09,2518.12,2523.56,1989.66,2020.41,5364278.6674,11684745412.530462,541.1499999999999,25.25083612040133,,,,,533.8999999999999,26.83373038609611,,,0.26784167569948664
BTCUSDT,2025-03-09,94269.99,94416.46,80000.0,80734.37,284471.65101,24921880717.486378,11391.577857142858,35.49026978654902,,,,,14416.460000000006,18.020575000000008,,,0.14109948287381024
ETHUSDT,2025-03-16,2020.43,2152.4,1754.28,1887.0,4688568.5488,8968293090.227163,527.6064285714285,17.382998456309878,,,,,398.1200000000001,22.69421073032812,,,0.27960065107123927
BTCUSDT,2025-03-16,80734.48,85309.71,76606.0,82574.53,211663.09876,17327628706.605408,11042.7,33.02794414540598,,,,,8703.710000000006,11.361655744980819,,,0.13373009813074324
ETHUSDT,2025-03-23,1887.01,2069.9,1872.31,2005.99,2463197.0745,4853717930.178929,506.20785714285705,20.580526601192986,,,,,197.59000000000015,10.553273763425937,,,0.2523481458745343
BTCUSDT,2025-03-23,82574.52,87453.67,81134.66,86082.5,110906.17448,9329649014.833572,10701.204285714286,33.21576800994774,,,,,6319.009999999995,7.788299106694961,,,0.12431335388394024
ETHUSDT,2025-03-30,2005.99,2104.11,1767.69,1807.74,2960069.0978,5815598225.19042,458.3878571428571,24.051274648903856,,,,,336.4200000000001,19.031617534748744,,,0.2535695714775671
BTCUSDT,2025-03-30,86082.5,88765.43,81565.0,82389.99,137009.32282,11807444546.3243,10064.059285714287,36.98850995464992,,,,,7200.429999999993,8.827842824740996,,,0.12215148084997081
ETHUSDT,2025-04-06,1807.74,1957.0,1537.5,1580.76,3964057.6385,7094162396.628329,464.71071428571423,20.332673955465253,,,,,419.5,27.284552845528452,,,0.2939792974807777
BTCUSDT,2025-04-06,82390.0,88500.0,77153.83,78430.0,178247.49297,14830038673.832634,10342.807142857142,35.1908448344314,,,,,11346.169999999998,14.705906369132936,,,0.13187309885065845
BTCUSDT,2025-04-13,78430.0,86100.0,74508.0,83760.0,300064.17057,24004290984.868206,10638.917142857143,36.06246746724679,,,,,11592.0,15.558060879368659,,,0.12701668031109292
ETHUSDT,2025-04-13,1580.77,1689.0,1385.05,1597.76,7601517.2827,11742052640.040867,459.9749999999999,12.672651554276058,,,,,303.95000000000005,21.94505613515758,,,0.28788741738433804
ETHUSDT,2025-04-20,1597.76,1691.5,1538.07,1587.36,2882924.9212,4633183231.123708,429.01785714285705,14.586916928058287,,,,,153.43000000000006,9.975488761889906,,,0.2702713040160122
BTCUSDT,2025-04-20,83760.0,86496.42,83111.64,85179.24,108454.4036,9186799558.88789,10057.779285714283,40.63234393941214,,,,,3384.779999999999,4.072570340327779,,,0.11807782372458692
ETHUSDT,2025-04-27,1587.36,1857.47,1537.26,1791.29,4456545.8725,7712990841.023184,408.6242857142857,21.79048766280853,,,,,320.21000000000004,20.829918166087715,,,0.2281173264598617
BTCUSDT,2025-04-27,85179.24,95758.04,85144.76,93749.3,170625.92469,15651324594.526102,9589.746428571429,42.67749583524469,,,,,10613.279999999999,12.464983165141343,,,0.10229139234715809
ETHUSDT,2025-05-04,1791.29,1873.17,1731.7,1808.86,2941122.6775,5335733332.269067,396.52142857142854,21.792966815255085,,,,,141.47000000000003,8.169428884910783,,,0.21921067886482568
BTCUSDT,2025-05-04,93749.29,97895.68,92800.01,94277.62,113820.08215,10854207285.681479,9236.722857142857,41.82338292268499,,,,,5095.669999999998,5.491023115191473,,,0.0979736533139345
ETHUSDT,2025-05-11,1808.86,2608.13,1752.0,2514.57,6134223.597,13476545428.78291,408.6307142857143,43.80592563133825,,,,,856.1300000000001,48.86586757990868,,,0.16250520537734653
BTCUSDT,2025-05-11,94277.61,104984.57,93377.0,104118.0,145910.00118,14583509603.593487,9329.589285714286,55.73652877887233,,,,,11607.570000000007,12.430866273279296,,,0.08960592102916197
ETHUSDT,2025-05-18,2514.58,2738.5,2323.21,2497.78,5609427.8904,14292897536.324394,381.43785714285707,47.55000340803236,,,,,415.28999999999996,17.87569784909672,,,0.1527107500031456
BTCUSDT,2025-05-18,104118.0,106660.0,100718.37,106454.26,135512.85987,14045950516.802755,8949.062142857143,58.75940661052025,,,,,5941.630000000005,5.8992515466642335,,,0.08406485698982026
ETHUSDT,2025-05-25,2497.78,2734.23,2348.38,2551.22,5076059.3723,12935524012.843035,391.24642857142857,47.92878275808919,,,,,385.8499999999999,16.4304754767116,,,0.15335660137950807
BTCUSDT,2025-05-25,106454.27,111980.0,102000.0,109004.19,197357.632795,21277599019.749615,9323.507142857143,60.87646292527153,,,,,9980.0,9.784313725490195,,,0.0855334748403446
BTCUSDT,2025-06-01,109004.2,110718.0,103068.55,105642.93,116099.819,12434225737.29786,9435.117142857143,57.51278704303942,,,,,7649.449999999997,7.421711084516079,,,0.08931139209085874
ETHUSDT,2025-06-01,2551.22,2788.0,2468.56,2539.21,4022669.1595,10506733266.467949,396.07071428571425,44.421106231302915,,,,,319.44000000000005,12.940337686748551,,,0.15598186612596604
BTCUSDT,2025-06-08,105642.93,106794.67,100372.26,105734.0,95301.97979,9961179243.803814,8590.897857142858,59.46455892546543,,,,,6422.4100000000035,6.398590606607845,,,0.08125009795470575
ETHUSDT,2025-06-08,2539.2,2679.88,2381.49,2509.83,3344811.759,8504029604.299518,362.83500000000004,49.815307196773674,,,,,298.3900000000003,12.529550827423183,,,0.14456556818589308
ETHUSDT,2025-06-15,2509.84,2879.22,2436.98,2547.61,5090252.9755,13499020284.671986,356.2878571428572,64.79535708672907,,,,,442.2399999999998,18.14705085802919,,,0.13985180508117695
BTCUSDT,2025-06-15,105734.01,110530.17,102664.31,105594.01,110085.74896,11781363878.996988,8122.997857142857,76.35271080671839,,,,,7865.860000000001,7.661727819531443,,,0.0769266917426742
ETHUSDT,2025-06-22,2547.62,2680.34,2111.89,2227.7,4122506.1539,10085266245.111221,368.45428571428573,58.655380206692605,,,,,568.4500000000003,26.91664812087752,,,0.1653967256427193
BTCUSDT,2025-06-22,105594.02,108952.38,98200.0,100963.87,110755.93156,11499746029.506609,8269.331428571428,68.40512423454354,,,,,10752.380000000005,10.949470468431777,,,0.08190386747825165
BTCUSDT,2025-06-29,100963.87,108528.5,99613.33,108356.93,91938.97808,9702411319.591393,8454.771428571428,70.68491430793793,,,,,8915.169999999998,8.949776099242941,,,0.07802704846447227
ETHUSDT,2025-06-29,2227.7,2525.0,2188.0,2500.09,2961524.7848,7111412129.886653,378.4121428571429,61.644842897140755,,,,,337.0,15.402193784277879,,,0.1513594082041618
BTCUSDT,2025-07-06,108356.93,110529.18,105100.19,109203.84,72977.1763,7893875266.129643,8328.24,76.28983573614008,,,,,5428.989999999991,5.165537759731919,,,0.07626325228123847
ETHUSDT,2025-07-06,2500.09,2635.5,2373.0,2570.35,2819702.2414,7105521346.542503,373.13214285714287,69.12693436332171,,,,,262.5,11.061946902654867,,,0.14516783428604776
BTCUSDT,2025-07-13,109203.85,119488.0,107429.57,119086.64,104658.05244,11914188167.579575,8379.115714285714,85.7142079100595,,,,,12058.429999999993,11.224498059519359,,,0.07036150918596505
ETHUSDT,2025-07-13,2570.35,3040.15,2512.0,2972.03,3937696.2647,11110426793.710058,380.89285714285717,82.08278565663554,,,,,528.1500000000001,21.0250796178344,,,0.1281591562477018
BTCUSDT,2025-07-20,119086.65,123218.0,115736.92,117265.12,131579.689337,15627517466.260357,8085.478571428571,81.36540940863424,,,,,7481.080000000002,6.463866499989806,,,0.06895041399717641
ETHUSDT,2025-07-20,2972.03,3824.56,2932.46,3756.69,6187124.6691,20822649412.4534,422.90357142857147,86.76764614719116,,,,,892.0999999999999,30.42155732729517,,,0.11257345467115239
BTCUSDT,2025-07-27,117265.11,120247.8,114723.16,119415.55,123158.43225,14485636079.234346,8238.325714285715,81.61706973848274,,,,,5524.639999999999,4.815627463539183,,,0.06898871808810254
ETHUSDT,2025-07-27,3756.69,3879.82,3502.85,3872.1,4861139.2263,18007584625.93094,438.8707142857143,87.56659168935717,,,,,376.97000000000025,10.761808241860207,,,0.11334178205255915
ETHUSDT,2025-08-03,3872.11,3941.0,3354.28,3496.74,3821131.0731,14115448195.529034,457.9071428571429,76.54520833657602,,,,,586.7199999999998,17.491682268623958,,,0.1309525852242783
BTCUSDT,2025-08-03,119415.56,119800.0,111920.0,114208.8,105088.6224,12233372563.139738,8043.091428571429,70.1457024798922,,,,,7880.0,7.040743388134382,,,0.07042444565192374
BTCUSDT,2025-08-10,114208.81,119311.11,112650.0,119294.01,78822.4007,9142519780.20393,8154.908571428571,72.60420079547184,,,,,6661.110000000001,5.913102529960054,,,0.06835974892141333
ETHUSDT,2025-08-10,3496.75,4332.6,3490.73,4250.57,3859485.7789,15036323980.325966,507.93571428571437,80.91860173580069,,,,,841.8700000000003,24.117304976323016,,,0.11949825888897593
BTCUSDT,2025-08-17,119294.27,124474.0,116803.99,117405.01,120321.123656,14413041662.98358,7873.654285714285,64.02046837002864,,,,,7670.009999999995,6.566565063402368,,,0.06706403999040829
ETHUSDT,2025-08-17,4250.58,4788.0,4166.77,4472.33,5480879.8797,24752460272.90258,491.1571428571429,78.2532773778668,,,,,621.2299999999996,14.909150253073712,,,0.1098213107836727
ETHUSDT,2025-08-24,4472.34,4956.78,4060.0,4780.15,5387659.71698,24027901599.575443,525.5492857142857,80.38549507547214,,,,,896.7799999999997,22.08817733990147,,,0.1099440991839766
BTCUSDT,2025-08-24,117405.01,117543.75,110680.0,113493.59,117920.88503,13499083492.551903,7939.519999999999,57.18893313635415,,,,,6863.75,6.201436573906758,,,0.06995566886200356
ETHUSDT,2025-08-31,4780.15,4797.97,4257.2,4391.83,4346549.4528,19537625509.157017,536.615,72.49820929601498,,,,,540.7700000000004,12.70248050361741,,,0.12218482955852117
BTCUSDT,2025-08-31,113493.59,113667.28,107350.1,108246.35,110910.33675,12251537569.93473,7677.8899999999985,49.26646637035202,,,,,6317.179999999993,5.884652180109747,,,0.07092978192798186
BTCUSDT,2025-09-07,108246.36,113384.62,107255.0,111137.34,90809.75324,10044358120.884186,7569.330714285713,55.36704676015351,,,,,6129.619999999995,5.714996969838232,,,0.06810789887796229
ETHUSDT,2025-09-07,4391.83,4491.84,4210.61,4306.19,2982279.2676,12999840326.346476,533.8857142857144,71.21632006147638,,,,,281.2300000000005,6.6790797532899155,,,0.12398099347351474
BTCUSDT,2025-09-14,111137.35,116665.63,110621.78,115268.01,88456.94711,10064054610.670403,7542.290714285713,58.63179259528053,,,,,6043.850000000006,5.463526260380195,,,0.06543264444563339
ETHUSDT,2025-09-14,4306.19,4769.36,4276.76,4604.49,2909677.3399,12996774179.429417,547.7578571428571,73.62512181037283,,,,,492.59999999999945,11.518065077301495,,,0.11896167808874754
ETHUSDT,2025-09-21,4604.48,4670.28,4412.0,4444.97,2084983.7991,9426344058.271599,534.6178571428571,70.82786298590955,,,,,258.27999999999975,5.854034451495915,,,0.12027479536259122
BTCUSDT,2025-09-21,115268.01,117900.0,114384.0,115232.29,70729.4403,8210381000.694035,7231.586428571427,58.74270207863087,,,,,3516.0,3.0738564834242554,,,0.06275659737883736
ETHUSDT,2025-09-28,4444.98,4455.76,3815.0,4142.16,3296200.6113,13425401508.7257,539.7828571428571,71.09476922534466,,,,,640.7600000000002,16.795806028833557,,,0.13031434255143623
BTCUSDT,2025-09-28,115232.29,115379.25,108620.07,112163.95,93970.57704,10475154079.657045,6946.357857142854,60.455626823420296,,,,,6759.179999999993,6.222772642293448,,,0.06193039614905551
ETHUSDT,2025-10-05,4142.16,4618.17,4082.25,4514.32,2997297.5318,13079873063.764513,553.9914285714286,71.71662501374654,,,,,535.9200000000001,13.12805438177476,,,0.12271868821249461
BTCUSDT,2025-10-05,112163.96,125708.42,111560.65,123482.31,124480.098903,14788390462.577276,7320.114999999998,63.15585394263862,,,,,14147.770000000004,12.681684805529553,,,0.05928067753186669
ETHUSDT,2025-10-12,4514.32,4755.0,3435.0,4152.29,5107933.9309,21266219958.694473,629.527142857143,66.04629460572495,,,,,1320.0,38.427947598253276,,,0.1516096281466716
BTCUSDT,2025-10-12,123482.32,126199.63,102000.0,114958.8,211576.359223,24741882589.156666,8660.874999999998,54.41588927036573,,,,,24199.630000000005,23.725127450980395,,,0.07533894751858924
BTCUSDT,2025-10-19,114958.81,115963.81,103528.23,108642.78,171795.75097,18898931289.853485,8687.814285714285,41.522177547009356,,,,,12435.580000000002,12.01177688443046,,,0.07996678919403834
ETHUSDT,2025-10-19,4152.29,4292.0,3674.5,3982.58,4345072.9585,17308887152.735977,635.9092857142857,60.75664260335126,,,,,617.5,16.80500748401143,,,0.15967269601973738
BTCUSDT,2025-10-26,108642.77,115466.8,106666.69,114559.4,137472.95078,15151380765.184181,8782.030714285715,47.94054767311084,,,,,8800.11,8.250101320290335,,,0.07665918915676684
ETHUSDT,2025-10-26,3982.58,4178.78,3710.0,4158.46,3081488.9408,12114831178.55857,605.6721428571428,54.91335559061281,,,,,468.77999999999975,12.63557951482479,,,0.1456481829468464
BTCUSDT,2025-11-02,114559.41,116400.0,106304.34,110540.68,125045.90669,13938413733.887177,9108.532142857142,43.431721541767374,,,,,10095.660000000003,9.496940576461887,,,0.08239982007399577
ETHUSDT,2025-11-02,4158.46,4253.72,3680.0,3906.58,2825722.9881,11189596554.552572,619.7257142857143,50.40804540570222,,,,,573.7200000000003,15.590217391304353,,,0.15863638125565438
BTCUSDT,2025-11-09,110540.69,110750.0,98944.36,104722.96,199598.71888,20575045423.26817,9388.935,43.04246442032614,,,,,11805.64,11.931594686144818,,,0.0896549811044302
ETHUSDT,2025-11-09,3906.58,3914.29,3057.0,3583.46,5260194.5621,18031658960.787437,639.0521428571428,51.03911540987064,,,,,857.29,28.043506705920834,,,0.1783338289968753
ETHUSDT,2025-11-16,3583.46,3658.98,3004.0,3095.29,4560190.5842,15266318483.522999,625.7028571428572,35.21570875734557,,,,,654.98,21.803595206391478,,,0.2021467640004191
BTCUSDT,2025-11-16,104722.95,107500.0,93005.55,94261.44,189823.3545,18972087867.82955,9948.459285714285,32.981657020756444,,,,,14494.449999999997,15.584500064781077,,,0.10554113416593557
BTCUSDT,2025-11-23,94261.45,96043.0,80600.0,86830.0,257258.09768,22758010384.483917,10503.672857142856,30.67033058876352,,,,,15443.0,19.160049627791565,,,0.12096824665602736
ETHUSDT,2025-11-23,3095.29,3223.38,2623.57,2802.16,5034566.9119,14701146536.86877,624.1728571428572,29.01000128189338,,,,,599.81,22.86235930430672,,,0.22274704411698734
BTCUSDT,2025-11-30,86830.0,91950.0,85272.0,91328.64,71747.40301,6308826749.750437,10490.404999999999,36.09048752872745,,,,,6678.0,7.831410075992119,,,0.11486435142360599
ETHUSDT,2025-11-30,2802.16,3071.37,2763.0,3047.76,1583115.7761,4608446556.795845,582.1435714285715,27.882142957456978,,,,,308.3699999999999,11.160694896851245,,,0.19100702530007987
BTCUSDT,2025-12-14,90395.32,94588.99,87577.36,88172.17,107997.17703,9859289580.807507,,,,,,,,,,,
